1927, 4, 17, '0', '29.3', '15.4'
1927, 4, 18, '0', '26.4', '14.8'
1927, 4, 19, '0', '26.7', '13.8'
1927, 4, 20, '0', '26.7', '12.2'
1927, 4, 21, '0', '29.3', '12.4'
1927, 4, 22, '0', '29.1', '13'
1927, 4, 23, '0', '29.9', '14.2'
1927, 4, 24, '0', '30.1', '14.5'
1927, 4, 25, '0', '29.9', '14.3'
1927, 4, 26, '0', '26.1', '13.9'
1927, 4, 27, '0', '24.9', '11.4'
1927, 4, 28, '0', '25.3', '10.2'
1927, 4, 29, '0', '27.8', '10.7'
1927, 4, 30, '0', '27.8', '10.8'
1927, 5, 1, '0', '28.3', '8.3'
1927, 5, 2, '0', '27.7', '9.2'
1927, 5, 3, '0', '27.9', '13.8'
1927, 5, 4, '0', '28.1', '12.5'
1927, 5, 5, '0', '28.4', '12'
1927, 5, 6, '0', '28.5', '11.2'
1927, 5, 7, '0', '29.2', '11.4'
1927, 5, 8, '0', '29.1', '11.3'
1927, 5, 9, '1', '28.8', '11'
1927, 5, 10, '0', '27.9', '11.2'
1927, 5, 11, '0', '28.1', '15.6'
1927, 5, 12, '0', '28.5', '14'
1927, 5, 13, '0', '26.3', '14.2'
1927, 5, 14, '0', '24.3', '11.8'
1927, 5, 15, '0', '24.5', '11.9'
1927, 5, 16, '0', '24.9', '10.8'
1927, 5, 17, '0', '21.7', '15'
1927, 5, 18, '0', '23.7', '15.3'
1927, 5, 19, '0', '24.3', '10'
1927, 5, 20, '0', '24.9', '10'
1927, 5, 21, '0', '31.7', '8'
1927, 5, 22, '0', '31.8', '9'
1927, 5, 23, '0', '26.9', '9.3'
1927, 5, 24, '0', '27.4', '12.8'
1927, 5, 25, '0', '28.1', '12.8'
1927, 5, 26, '0', '25.9', '10.8'
1927, 5, 27, '0', '26.9', '11.2'
1927, 5, 28, '0', '27.1', '11.4'
1927, 5, 29, '0', '28.9', '11'
1927, 5, 30, '0', '22.3', '10.2'
1927, 5, 31, '0', '29.2', '11.2'
1927, 6, 1, '0', '30.1', '13.8'
1927, 6, 2, '0', '25.9', '10.9'
1927, 6, 3, '0', '28.3', '12.8'
1927, 6, 4, '0', '23.9', '11'
1927, 6, 5, '0', '24.4', '11.2'
1927, 6, 6, '0', '29.9', '12.5'
1927, 6, 7, '0', '31.8', '6.4'
1927, 6, 8, '0', '29.9', '13'
1927, 6, 9, '0', '30.9', '9.3'
1927, 6, 10, '0', '30.1', '9'
1927, 6, 11, '0', '29.9', '9'
1927, 6, 12, '0', '29.7', '9.2'
1927, 6, 13, '0', '30.9', '9'
1927, 6, 14, '0', '26.4', '5.9'
1927, 6, 15, '0', '22.9', '7.4'
1927, 6, 16, '0', '25.1', '6.3'
1927, 6, 17, '0', '24.5', '8.8'
1927, 6, 18, '0', '26.3', '7'
1927, 6, 19, '0', '26.8', '10'
1927, 6, 20, '0', '28.9', '9.5'
1927, 6, 21, '0', '28.1', '7.8'
1927, 6, 22, '0', '28.9', '8.2'
1927, 6, 23, '0', '30.9', '7'
1927, 6, 24, '0', '30.9', '7.2'
1927, 6, 25, '0', '25.9', '10'
1927, 6, 26, '0', '24.4', '12.8'
1927, 6, 27, '0', '22.9', '12'
1927, 6, 28, '.5', '23.1', '12'
1927, 6, 29, '0', '24.9', '7'
1927, 6, 30, '0', '28.1', '7'
1927, 7, 1, '0', '27.9', '10'
1927, 7, 2, '0', '28.5', '10.4'
1927, 7, 3, '0', '25.9', '11'
1927, 7, 4, '0', '25.7', '7.5'
1927, 7, 5, '0', '25.1', '7.4'
1927, 7, 6, '0', '26.9', '11.9'
1927, 7, 9, '0', '27.7', '8.4'
1927, 7, 10, '0', '25.3', '10.2'
1927, 7, 11, '0', '29.1', '8'
1927, 7, 12, '0', '22.5', '8.8'
1927, 7, 13, '0', '22.1', '6.7'
1927, 7, 14, '0', '20.2', '10'
1927, 7, 15, '0', '27.2', '5.6'
1927, 7, 16, '0', '21.5', '4.2'
1927, 7, 17, '0', '24', '7.2'
1927, 7, 18, '0', '25.1', '8'
1927, 7, 19, '0', '25.9', '7.8'
1927, 7, 20, '0', '23.7', '10.2'
1927, 7, 21, '0', '24.7', '14.6'
1927, 7, 22, '0', '24.5', '10.2'
1927, 7, 23, '0', '25.1', '10.3'
1927, 7, 24, '0', '27.7', '10.8'
1927, 7, 25, '0', '28.1', '10.4'
1927, 7, 26, '0', '26.3', '9.8'
1927, 7, 27, '0', '30.1', '11.8'
1927, 7, 28, '0', '23.1', '8.9'
1927, 7, 29, '0', '23.7', '6.8'
1927, 7, 31, '0', '26', '7'
1927, 8, 1, '0', '26.4', '6.8'
1927, 8, 2, '0', '25.1', '7.4'
1927, 8, 3, '0', '26.9', '7'
1927, 8, 4, '0', '26.9', '8'
1927, 8, 5, '0', '24', '7'
1927, 8, 6, '5.1', '25.1', '8.2'
1927, 8, 7, '2', '27.2', '6'
1927, 8, 8, '0', '24.1', '8'
1927, 8, 9, '8', '19', '6'
1927, 8, 10, '1.6', '25.4', '5.9'
1927, 8, 11, '0', '26.4', '8'
1927, 8, 12, '0', '28.9', '8'
1927, 8, 13, '0', '31', '8.6'
1927, 8, 14, '0', '28.7', '9.6'
1927, 8, 15, '7.5', '26.7', '10'
1927, 8, 16, '0', '28.9', '11'
1927, 8, 17, '0', '28.1', '10.9'
1927, 8, 18, '0', '28.1', '11.3'
1927, 8, 19, '0', '29.2', '7.1'
1927, 8, 20, '10.9', '24.9', '8'
1927, 8, 21, '0', '28', '9.9'
1927, 8, 22, '0', '28.6', '8.3'
1927, 8, 23, '0', '28.9', '6.8'
1927, 8, 24, '0', '25.3', '5.9'
1927, 8, 25, '0', '26.2', '9'
1927, 8, 26, '0', '27.6', '11'
1927, 8, 27, '0', '26.9', '12'
1927, 8, 28, '0', '29.9', '12'
1927, 8, 29, '0', '27.1', '12'
1927, 8, 30, '0', '27.1', '12.3'
1927, 8, 31, '0', '27.8', '12.9'
1927, 9, 1, '0', '28.9', '11.6'
1927, 9, 2, '0', '31.9', '11.9'
1927, 9, 3, '0', '30.8', '11.5'
1927, 9, 4, '0', '30.1', '12'
1927, 9, 5, '5.7', '27.9', '12'
1927, 9, 6, '0', '25.9', '10'
1927, 9, 7, '0', '27.9', '12'
1927, 9, 8, '0', '28.3', '12.4'
1927, 9, 9, '0', '26.2', '11.3'
1927, 9, 10, '0', '26.6', '17.4'
1927, 9, 11, '0', '28.1', '17'
1927, 9, 12, '0', '29.9', '17.9'
1927, 9, 13, '0', '29.5', '15.9'
1927, 9, 14, '0', '22.3', '15.2'
1927, 9, 15, '0', '23.7', '15.4'
1927, 9, 16, '0', '22.9', '17.3'
1927, 9, 17, '0', '26.1', '16.1'
1927, 9, 18, '0', '24.9', '16.3'
1927, 9, 19, '0', '21.5', '16.1'
1927, 9, 20, '0', '25.7', '15.6'
1927, 9, 21, '0', '28', '12.3'
1927, 9, 22, '0', '28.6', '11.4'
1927, 9, 23, '0', '29.3', '14.7'
1927, 9, 24, '0', '28.3', '15.4'
1927, 9, 25, '0', '27.5', '12'
1927, 9, 26, '0', '27.7', '16.2'
1927, 9, 27, '0', '31.1', '12.6'
1927, 9, 28, '0', '30.1', '13'
1927, 9, 29, '0', '29.7', '14.9'
1927, 9, 30, '0', '30.7', '15.2'
1927, 10, 1, '0', '31.3', '14'
1927, 10, 2, '0', '30.7', '16.4'
1927, 10, 3, '0', '31.9', '17.4'
1927, 10, 4, '0', '32.9', '16'
1927, 10, 5, '30', '27.3', '17.8'
1927, 10, 6, '8.5', '22.7', '17.2'
1927, 10, 7, '8.4', '26.5', '17.4'
1927, 10, 8, '1.4', '26.6', '15'
1927, 10, 9, '0', '25.9', '11.8'
1927, 10, 10, '0', '25.9', '11.8'
1927, 10, 11, '0', '27.3', '13.2'
1927, 10, 12, '0', '27.6', '13.6'
1927, 10, 13, '0', '29.3', '14.4'
1927, 10, 14, '0', '29.6', '18'
1927, 10, 15, '0', '32.5', '14'
1927, 10, 16, '0', '33.2', '14.8'
1927, 10, 17, '0', '35.1', '14.3'
1927, 10, 18, '0', '30.7', '17'
1927, 10, 19, '0', '32.3', '16.2'
1927, 10, 20, '0', '33.5', '18.4'
1927, 10, 21, '0', '28.7', '18.7'
1927, 10, 22, '0', '30.3', '19.2'
1927, 10, 23, '0', '31.2', '16.4'
1927, 10, 24, '0', '32.7', '18.4'
1927, 10, 25, '0', '27.6', '20'
1927, 10, 26, '0', '33.1', '15.6'
1927, 10, 27, '6.8', '28.5', '19.4'
1927, 10, 28, '0', '28.9', '19'
1927, 10, 29, '1.7', '24.7', '19.9'
1927, 10, 30, '2.5', '27.2', '18.5'
1927, 10, 31, '5.5', '21.7', '18.9'
1927, 11, 1, '0', '23.5', '17.8'
1927, 11, 2, '0', '27.4', '17'
1927, 11, 3, '0', '30.7', '17.4'
1927, 11, 4, '0', '32.5', '18.8'
1927, 11, 5, '0', '32.1', '20.4'
1927, 11, 6, '0', '33.3', '19.5'
1927, 11, 7, '0', '35.3', '17'
1927, 11, 8, '0', '36.1', '18.4'
1927, 11, 9, '0', '32.3', '19.4'
1927, 11, 10, '0', '31', '19.1'
1927, 11, 11, '0', '29.9', '19.7'
1927, 11, 12, '0', '27.6', '18.4'
1927, 11, 13, '0', '30.8', '17.8'
1927, 11, 14, '0', '30.7', '17.8'
1927, 11, 15, '.5', '28.5', '18'
1927, 11, 16, '0', '28.2', '15.6'
1927, 11, 17, '0', '30.5', '16'
1927, 11, 18, '0', '31.3', '16.6'
1927, 11, 19, '0', '28.9', '19'
1927, 11, 20, '0', '30', '17'
1927, 11, 21, '4.5', '31.8', '15.8'
1927, 11, 22, '4.8', '32.7', '18.8'
1927, 11, 23, '0', '32', '20.5'
1927, 11, 24, '.5', '27.1', '20.8'
1927, 11, 25, '.7', '27', '18.9'
1927, 11, 26, '0', '25.1', '17'
1927, 11, 27, '0', '26.7', '15.6'
1927, 11, 28, '0', '26.3', '16.2'
1927, 11, 29, '0', '28.9', '14.2'
1927, 11, 30, '0', '29.3', '14'
1927, 12, 1, '0', '31.4', '16.2'
1927, 12, 2, '0', '33.3', '14.7'
1927, 12, 3, '0', '31.7', '17.4'
1927, 12, 4, '0', '30', '19.8'
1927, 12, 5, '3.9', '27.3', '19'
1927, 12, 6, '0', '28.9', '17.6'
1927, 12, 7, '0', '31.5', '16.8'
1927, 12, 8, '1.4', '26.7', '19.6'
1927, 12, 9, '2', '25.4', '20'
1927, 12, 10, '1.1', '30', '19'
1927, 12, 11, '0', '30.1', '18'
1927, 12, 12, '0', '30.7', '16.8'
1927, 12, 13, '0', '31.7', '19'
1927, 12, 14, '0', '32.9', '19.4'
1927, 12, 15, '0', '33.3', '17.8'
1927, 12, 16, '0', '32.7', '21'
1927, 12, 17, '0', '29.6', '20'
1927, 12, 18, '0', '30.5', '19.2'
1927, 12, 19, '0', '27.9', '17.2'
1927, 12, 20, '0', '27.9', '15'
1927, 12, 21, '0', '30.2', '15'
1927, 12, 22, '0', '31.8', '15.4'
1927, 12, 23, '.4', '26.5', '18.6'
1927, 12, 24, '.3', '26.7', '17.2'
1927, 12, 25, '0', '28.5', '17.8'
1927, 12, 26, '0', '29.5', '18.6'
1927, 12, 27, '0', '31', '18'
1927, 12, 28, '0', '31.9', '17.4'
1927, 12, 29, '0', '30.7', '19.4'
1927, 12, 30, '0', '32.3', '19.2'
1927, 12, 31, '0', '30', '21.4'
1928, 1, 1, '.6', '28', '19.8'
1928, 1, 2, '13', '28.7', '18'
1928, 1, 3, '0', '29.1', '18.2'
1928, 1, 4, '4', '22.6', '20.3'
1928, 1, 5, '2.5', '30.5', '18.8'
1928, 1, 6, '0', '31.7', '20.8'
1928, 1, 7, '0', '23.5', '19.2'
1928, 1, 8, '4.8', '25.5', '18.1'
1928, 1, 9, '4.9', '29.2', '17.2'
1928, 1, 10, '1', '28.7', '18.8'
1928, 1, 11, '2.5', '29.9', '19'
1928, 1, 12, '1.4', '27.3', '20.8'
1928, 1, 13, '0', '27.3', '19.2'
1928, 1, 14, '0', '30', '16.4'
1928, 1, 15, '0', '29.1', '19.7'
1928, 1, 16, '4.5', '28.8', '16.4'
1928, 1, 17, '0', '29.7', '16.4'
1928, 1, 18, '0', '30.3', '17.4'
1928, 1, 19, '0', '30.7', '18'
1928, 1, 20, '0', '32.1', '17'
1928, 1, 21, '6.5', '28.5', '19.6'
1928, 1, 22, '6', '31.1', '17.8'
1928, 1, 23, '8.5', '29.1', '19.4'
1928, 1, 24, '0', '28.3', '18.4'
1928, 1, 25, '0', '28.9', '18.2'
1928, 1, 26, '0', '29.6', '18.6'
1928, 1, 27, '0', '30.2', '18'
1928, 1, 28, '0', '30.5', '17.5'
1928, 1, 29, '23', '22.8', '18.8'
