2013, 4, 23, '18.933333', '30.1', '21.3', '1.8', ''
2013, 4, 24, '19.329167', '31.1', '22.3', '1.666667', ''
2013, 4, 25, '21.029167', '30.5', '21.8', '1.5625', ''
2013, 4, 26, '21.516667', '30.6', '22.2', '1.695833', ''
2013, 4, 27, '19.833333', '29.6', '22.1', '1.958333', ''
2013, 4, 28, '18.645833', '31.1', '20.9', '1.829167', ''
2013, 4, 29, '19.058333', '28.5', '21.8', '1.966667', ''
2013, 4, 30, '20.375', '30.4', '21.6', '1.4375', ''
2013, 5, 1, '20.95', '29.9', '21.5', '1.3625', ''
2013, 5, 2, '20.433333', '29.8', '21.3', '1.633333', ''
2013, 5, 3, '20.583333', '29.8', '22.5', '1.9', ''
2013, 5, 4, '20.020833', '31.3', '20.6', '2.25', ''
2013, 5, 5, '19.695833', '30.8', '20.8', '1.679167', ''
2013, 5, 6, '20.7125', '30.7', '20.4', '.75', ''
2013, 5, 7, '21.208333', '32', '20.4', '1.029167', ''
2013, 5, 8, '20.895833', '31.7', '20.5', '.979167', ''
2013, 5, 9, '21.608333', '29.6', '22.4', '.95', ''
2013, 5, 10, '20.845833', '27.8', '21.9', '1.0125', ''
2013, 5, 11, '20.516667', '29.4', '22', '2.179167', ''
2013, 5, 12, '19.795833', '30.5', '22.3', '2.1', ''
2013, 5, 13, '18.916667', '31.2', '21.1', '1.920833', ''
2013, 5, 14, '20.170833', '31.9', '21.3', '1.745833', ''
2013, 5, 15, '19.525', '30', '20.3', '1.9625', ''
2013, 5, 16, '20.3625', '30.7', '22.1', '1.520833', ''
2013, 5, 17, '21.008333', '32', '21.5', '1.379167', ''
2013, 5, 18, '20.5375', '30.8', '23.9', '2.120833', ''
2013, 5, 19, '19.445833', '29', '20.3', '1.95', ''
2013, 5, 20, '19.045833', '31.6', '19.4', '1.720833', ''
2013, 5, 21, '19.85', '31.7', '20.4', '1.133333', ''
2013, 5, 22, '20.9625', '32', '19.8', '1.15', ''
2013, 5, 23, '21.295833', '31.7', '20.9', '.958333', ''
2013, 5, 24, '21.929167', '32.3', '21.7', '.891667', ''
2013, 5, 25, '21.291667', '28.5', '21.6', '1.416667', ''
2013, 5, 26, '21.445833', '30', '23.3', '1.129167', ''
2013, 5, 27, '21.016667', '30.6', '21.8', '1.479167', ''
2013, 5, 28, '20.383333', '30.2', '23.8', '1.529167', ''
2013, 5, 29, '20.770833', '31.1', '21.6', '1.104167', ''
2013, 5, 30, '20.829167', '31.9', '21.6', '1.016667', ''
2013, 5, 31, '21.0375', '31.4', '22.5', '1.0125', ''
2013, 6, 1, '19.579167', '31.3', '23.2', '2.191667', ''
2013, 6, 2, '18.620833', '31.4', '22.2', '1.291667', ''
2013, 6, 3, '19.404167', '31.6', '18.9', '1.029167', ''
2013, 6, 4, '21.075', '31', '22.1', '.966667', ''
2013, 6, 5, '21.495833', '29.9', '24.3', '1.279167', ''
2013, 6, 6, '21.191667', '30.8', '23.2', '1.029167', ''
2013, 6, 7, '19.120833', '31', '20.2', '1.354167', ''
2013, 6, 8, '19.7125', '29.8', '20.9', '1.575', ''
2013, 6, 9, '19.154167', '30.5', '22.8', '2.429167', ''
2013, 6, 10, '19.329167', '30.1', '22.1', '1.720833', ''
2013, 6, 11, '19.945833', '31', '22.2', '1.658333', ''
2013, 6, 12, '19.4', '31.8', '23.1', '1.8625', ''
2013, 6, 13, '19.854167', '29.9', '23.5', '1.8625', ''
2013, 6, 14, '20.029167', '29.2', '23.7', '1.141667', ''
2013, 6, 15, '20.191667', '32.2', '22.3', '1.270833', ''
2013, 6, 16, '19.6375', '32.1', '21.8', '1.483333', ''
2013, 6, 17, '20.6125', '31.8', '23.4', '1.35', ''
2013, 6, 18, '21.341667', '32.1', '22.8', '1.05', ''
2013, 6, 19, '20.05', '31.1', '22.8', '1.366667', ''
2013, 6, 20, '17.879167', '31.1', '19.5', '1.708333', ''
2013, 6, 21, '18.666667', '30.8', '20.8', '1.429167', ''
2013, 6, 22, '20.666667', '30.3', '21.3', '1.191667', ''
2013, 6, 23, '19.420833', '30.3', '20.9', '1.4875', ''
2013, 6, 24, '16.945833', '30.8', '20', '1.695833', ''
2013, 6, 25, '18.586364', '30.7', '21.2', '1.85', ''
2013, 6, 26, '16.766667', '30.3', '21.6', '2.008333', ''
2013, 6, 27, '17.6375', '29.9', '20.9', '1.954167', ''
2013, 6, 28, '16.533333', '31.2', '17.1', '1.054167', ''
2013, 6, 29, '19.033333', '26.2', '19.1', '1.066667', ''
2013, 6, 30, '16.920833', '31.6', '19', '1.720833', ''
2013, 7, 1, '14.704167', '31.3', '18.8', '1.825', ''
2013, 7, 2, '16.095833', '31.2', '20.4', '1.95', ''
2013, 7, 3, '17.220833', '26.3', '22.5', '1.966667', ''
2013, 7, 4, '17.6', '28.7', '21.8', '2.291667', ''
2013, 7, 5, '15.825', '29.5', '19.6', '2.0875', ''
2013, 7, 6, '16.304167', '30.4', '19.7', '2', ''
2013, 7, 7, '15.891667', '31.1', '19.8', '2.35', ''
2013, 7, 8, '14.583333', '30.9', '17.9', '1.6', ''
2013, 7, 9, '16.545833', '30.8', '18.9', '1.925', ''
2013, 7, 10, '15.925', '28.9', '20', '2.754167', ''
2013, 7, 11, '15.079167', '30', '20.2', '2.441667', ''
2013, 7, 12, '16.729167', '27.5', '21.2', '1.8625', ''
2013, 7, 13, '19.333333', '31.5', '20.8', '1.179167', ''
2013, 7, 14, '18.9625', '27.4', '21.2', '1.970833', ''
2013, 7, 15, '16.308333', '29.7', '18.7', '1.6625', ''
2013, 7, 16, '15.1375', '31.8', '16.3', '1.079167', ''
2013, 7, 17, '15.475', '30', '16.2', '1.458333', ''
2013, 7, 18, '15.820833', '30.7', '19', '1.8875', ''
2013, 7, 19, '19.4625', '27.8', '20.9', '1.4', ''
2013, 7, 20, '15.55', '30.8', '17', '1.608333', ''
2013, 7, 21, '16.979167', '32.3', '18.4', '1.241667', ''
2013, 7, 22, '16.704167', '31.2', '21.3', '2.0125', ''
2013, 7, 23, '15.345833', '31.8', '16.5', '1.345833', ''
2013, 7, 24, '15.5625', '31.4', '19.1', '1.620833', ''
2013, 7, 25, '17.604167', '31.6', '22.1', '1.6875', ''
2013, 7, 26, '17.458333', '32.1', '19', '1.2625', ''
2013, 7, 27, '14.854167', '31.9', '20.8', '2.375', ''
2013, 7, 28, '13.245833', '30.4', '15.9', '2.5', ''
2013, 7, 29, '15.6625', '31.1', '17.4', '2.2125', ''
2013, 7, 30, '14.9125', '30.6', '21.4', '2.020833', ''
2013, 7, 31, '14.366667', '30.9', '19.1', '2.220833', ''
2013, 8, 1, '15.033333', '30.6', '18.6', '2.679167', ''
2013, 8, 2, '16.8625', '29.3', '19.2', '2.3', ''
2013, 8, 3, '14.579167', '30.8', '19.6', '2.304167', ''
2013, 8, 4, '14.379167', '33', '18.6', '2.016667', ''
2013, 8, 5, '12.941667', '32.8', '16.3', '1.666667', ''
2013, 8, 6, '16.670833', '31.5', '18.6', '1.645833', ''
2013, 8, 7, '14.5625', '31.1', '19.7', '2.670833', ''
2013, 8, 8, '13.379167', '31.4', '19.4', '2.416667', ''
2013, 8, 9, '14.520833', '32.7', '20.5', '2.175', ''
2013, 8, 10, '15.333333', '31.7', '18.8', '1.966667', ''
2013, 8, 11, '15.208333', '33.2', '19.1', '1.929167', ''
2013, 8, 12, '13.479167', '33.5', '17.7', '1.9875', ''
2013, 8, 13, '14.475', '32.9', '19.8', '2', ''
2013, 8, 14, '15.425', '34.4', '21.5', '2.254167', ''
2013, 8, 15, '15.4875', '33.9', '19.1', '1.808333', ''
2013, 8, 16, '14.675', '33', '19.9', '2.108333', ''
2013, 8, 17, '14.504167', '32.5', '19.3', '2.241667', ''
2013, 8, 18, '15.616667', '30.9', '19.9', '2.441667', ''
2013, 8, 19, '14.545833', '32.3', '20.1', '2.520833', ''
2013, 8, 20, '14.825', '33.6', '21.2', '2.041667', ''
2013, 8, 21, '14.370833', '33.2', '21.6', '2.5625', ''
2013, 8, 22, '14.991667', '33.2', '21.3', '2.6875', ''
2013, 8, 23, '13.575', '31.9', '20.3', '2.625', ''
2013, 8, 24, '12.833333', '33.5', '20.7', '2.525', ''
2013, 8, 25, '14.3', '32.3', '20.7', '2.525', ''
2013, 8, 26, '13.916667', '32.2', '19.1', '2.245833', ''
2013, 8, 27, '15.329167', '33.7', '21.1', '2.0125', ''
2013, 8, 28, '10.895833', '35.9', '18.1', '1.8375', ''
2013, 8, 29, '13.3375', '33.2', '21.9', '3.0125', ''
2013, 8, 30, '14.641667', '32', '21.7', '2.983333', ''
2013, 8, 31, '14.054167', '31.4', '20.5', '2.508333', ''
2013, 9, 1, '14.075', '32.4', '20.7', '2.2875', ''
2013, 9, 2, '12.608333', '33.4', '16.4', '1.754167', ''
2013, 9, 3, '12.483333', '35.2', '17.1', '2.05', ''
2013, 9, 4, '14.3375', '34.6', '19.8', '1.7125', ''
2013, 9, 5, '14.4875', '34.5', '20.3', '1.983333', ''
2013, 9, 6, '15.241667', '32.1', '22', '2.195833', ''
2013, 9, 7, '15.225', '33.3', '22', '2.4625', ''
2013, 9, 8, '14.591667', '32.2', '21.3', '2.85', ''
2013, 9, 9, '12.566667', '33.4', '19.6', '2.841667', ''
2013, 9, 10, '14.420833', '32.6', '20.7', '2.675', ''
2013, 9, 11, '11.125', '33.3', '19.9', '3.041667', ''
2013, 9, 12, '11.0125', '33.7', '19.6', '2.816667', ''
2013, 9, 13, '12.358333', '34.9', '19.3', '2.091667', ''
2013, 9, 14, '14.745833', '34.8', '22.7', '2.054167', ''
2013, 9, 15, '14.6625', '35.5', '22.2', '2.570833', ''
2013, 9, 16, '13.225', '35.1', '21', '2.108333', ''
2013, 9, 17, '12.375', '35.9', '18.1', '1.5625', ''
2013, 9, 18, '13.9875', '36.5', '20.7', '1.879167', ''
2013, 9, 19, '12.5375', '34.9', '20', '2.633333', ''
2013, 9, 20, '12.383333', '33.9', '20.9', '2.933333', ''
2013, 9, 21, '12.333333', '35', '20.4', '2.804167', ''
2013, 9, 22, '13.745833', '35.1', '21.9', '2.2875', ''
2013, 9, 23, '12.15', '35.9', '18.9', '1.829167', ''
2013, 9, 24, '9.466667', '37.2', '18.1', '1.533333', ''
2013, 9, 25, '13.079167', '37', '20.5', '1.3', ''
2013, 9, 26, '15.895833', '35.6', '22', '1.25', ''
2013, 9, 27, '14', '36.4', '23.4', '1.8625', ''
2013, 9, 28, '14.020833', '35.2', '23.9', '2.016667', ''
2013, 9, 29, '12.45', '35.8', '21', '2.1375', ''
2013, 9, 30, '12.225', '35.5', '21.1', '2.470833', ''
2013, 10, 1, '13.075', '35.3', '21.5', '1.966667', ''
2013, 10, 2, '13.316667', '35.7', '22.5', '1.525', ''
2013, 10, 3, '11.991667', '35.8', '19.5', '1.375', ''
2013, 10, 4, '12.633333', '36', '19.8', '1.45', ''
2013, 10, 5, '12.879167', '36.8', '18.9', '1.333333', ''
2013, 10, 6, '14.1375', '37.2', '20.2', '1.233333', ''
2013, 10, 7, '12.925', '35.9', '19.7', '1.379167', ''
2013, 10, 8, '12.920833', '35.2', '23.8', '2.3875', ''
2013, 10, 9, '12.683333', '34.8', '21.3', '2.454167', ''
2013, 10, 10, '11.495833', '35.1', '22.6', '2.554167', ''
2013, 10, 11, '15.1', '33.2', '22.9', '3.2375', ''
2013, 10, 12, '17.016667', '32.9', '22.7', '3.25', ''
2013, 10, 13, '16.375', '33.6', '20.4', '2.770833', ''
2013, 10, 14, '14.8', '34.9', '21.9', '2.358333', ''
2013, 10, 15, '15.133333', '36', '22.8', '2.5375', ''
2013, 10, 16, '15.233333', '35.5', '24.1', '2.25', ''
2013, 10, 17, '14.5875', '36', '20.3', '2.091667', ''
2013, 10, 18, '15.404167', '34.8', '22.6', '1.416667', ''
2013, 10, 19, '14.604167', '35.6', '23', '2.05', ''
2013, 10, 20, '12.7875', '35.8', '22.4', '1.854167', ''
2013, 10, 21, '12.479167', '36', '20', '1.7125', ''
2013, 10, 22, '12.095833', '35.6', '21.3', '1.9125', ''
2013, 10, 23, '13.4625', '36', '23.2', '2.158333', ''
2013, 10, 24, '14.629167', '33.5', '22.4', '2.283333', ''
2013, 10, 25, '14.533333', '34.5', '22.7', '2.058333', ''
2013, 10, 26, '13.5875', '35.7', '22.4', '2.166667', ''
2013, 10, 27, '15.391667', '35.2', '22.8', '1.741667', ''
2013, 10, 28, '16.633333', '35.1', '23.8', '1.895833', ''
2013, 10, 29, '16.179167', '35.3', '23.1', '1.691667', ''
2013, 10, 30, '15.7625', '35', '22.2', '1.608333', ''
2013, 10, 31, '13.883333', '35.4', '22.4', '1.870833', ''
2013, 11, 1, '13.008333', '35.3', '20', '1.875', ''
2013, 11, 2, '13.9125', '35.6', '23.1', '2.341667', ''
2013, 11, 3, '15.775', '35.3', '22.2', '1.758333', ''
2013, 11, 4, '17.704167', '31', '20.4', '1.358333', ''
2013, 11, 5, '17.25', '32.3', '21.5', '1.733333', ''
2013, 11, 6, '16.2375', '35.9', '22.4', '1.545833', ''
2013, 11, 7, '14.558333', '35.5', '22', '1.85', ''
2013, 11, 8, '14.1125', '35.1', '21.8', '1.75', ''
2013, 11, 9, '15.3', '34.9', '21.3', '1.6625', ''
2013, 11, 10, '16.383333', '36.3', '22.4', '1.516667', ''
2013, 11, 11, '17.304167', '33.4', '22.4', '1.770833', ''
2013, 11, 12, '16.220833', '33.2', '22', '1.495833', ''
2013, 11, 13, '15.4625', '35.3', '21.3', '1.479167', ''
2013, 11, 14, '15.1875', '34.1', '24', '1.545833', ''
2013, 11, 15, '13', '34.6', '23.2', '2.008333', ''
2013, 11, 16, '12.620833', '32.4', '22.5', '2.004167', ''
2013, 11, 17, '12.079167', '34.4', '21.9', '1.829167', ''
2013, 11, 18, '12.866667', '34.9', '19.6', '1.9375', ''
2013, 11, 19, '13.129167', '35.4', '21.2', '2.1375', ''
2013, 11, 20, '13.695833', '34.5', '21.7', '2.270833', ''
2013, 11, 21, '13.408333', '34', '22.2', '2.216667', ''
2013, 11, 22, '16.079167', '32.4', '22.9', '1.2', ''
2013, 11, 23, '17.8875', '33', '23.6', '1.704167', ''
2013, 11, 24, '16.675', '34.9', '23.8', '1.608333', ''
2013, 11, 25, '19.291667', '32.1', '21.8', '1.0625', ''
2013, 11, 26, '18.9', '34.5', '23.2', '1.25', ''
2013, 11, 27, '18.558333', '31.8', '21.8', '1.295833', ''
2013, 11, 28, '16.05', '31.8', '22.2', '1.275', ''
2013, 11, 29, '15.5', '35.4', '21.8', '1.491667', ''
2013, 11, 30, '14.083333', '35.7', '19.3', '1.55', ''
2013, 12, 1, '13.633333', '35.9', '23.3', '1.908333', ''
2013, 12, 2, '14.829167', '35.9', '23.6', '1.833333', ''
2013, 12, 3, '15.5625', '35.7', '23.4', '1.1125', ''
2013, 12, 4, '15', '37.1', '21.3', '1.316667', ''
2013, 12, 5, '17.316667', '34.2', '22.3', '1.395833', ''
2013, 12, 6, '16.395833', '33.2', '23.8', '2.0875', ''
2013, 12, 7, '15.816667', '34.3', '20.8', '1.154167', ''
2013, 12, 8, '13.929167', '35.9', '21', '1.3875', ''
2013, 12, 9, '14.508333', '36.1', '21.8', '1.475', ''
2013, 12, 10, '13.1875', '36.6', '24', '1.591667', ''
2013, 12, 11, '13.85', '35.8', '21.7', '1.325', ''
2013, 12, 12, '15.275', '33', '21.1', '1.725', ''
2013, 12, 13, '15.408333', '34.8', '22.2', '1.675', ''
2013, 12, 14, '14.579167', '35.8', '20.7', '1.466667', ''
2013, 12, 15, '18.316667', '34.4', '21.8', '1.291667', ''
2013, 12, 16, '19.145833', '31.9', '21.7', '1.3', ''
2013, 12, 17, '18.1125', '31', '22.6', '1.283333', ''
2013, 12, 18, '19.054167', '30.8', '22.5', '1.1125', ''
2013, 12, 19, '20.0875', '28.8', '21.3', '1.395833', ''
2013, 12, 20, '21', '26.7', '21.2', '1.383333', ''
2013, 12, 21, '20.629167', '28.2', '20.7', '1.129167', ''
2013, 12, 22, '19.725', '32.4', '22.8', '1.191667', ''
2013, 12, 23, '19.5', '31.9', '22', '1.754167', ''
2013, 12, 24, '18', '32.7', '22', '1.5875', ''
2013, 12, 25, '17.804167', '33.6', '21', '1.4375', ''
2013, 12, 26, '16.829167', '34', '21.4', '1.441667', ''
2013, 12, 27, '17.616667', '32.2', '22.6', '2.025', ''
2013, 12, 28, '17.275', '34.3', '21', '1.583333', ''
2013, 12, 29, '16.566667', '33.6', '19.1', '1.4', ''
2013, 12, 30, '16.945833', '33.4', '21.2', '1.495833', ''
2013, 12, 31, '16.191667', '33.4', '20.3', '1.6125', ''
2014, 1, 1, '15.9875', '34.5', '20.4', '1.566667', ''
2014, 1, 2, '15.445833', '33.9', '20.5', '1.5875', ''
2014, 1, 3, '17.145833', '33.2', '21.7', '1.708333', ''
2014, 1, 4, '16.591667', '33.7', '21', '1.616667', ''
2014, 1, 5, '16.558333', '34.1', '20.7', '1.570833', ''
2014, 1, 6, '15.308333', '34.3', '23.1', '1.754167', ''
2014, 1, 7, '14.9875', '31.7', '22', '2.183333', ''
2014, 1, 8, '13.45', '33', '21.7', '2.225', ''
2014, 1, 9, '15.841667', '33.6', '19.6', '1.629167', ''
2014, 1, 10, '17.875', '32.3', '23', '1.308333', ''
2014, 1, 11, '15.5875', '34.7', '22.1', '1.8', ''
2014, 1, 12, '16.85', '33', '23.2', '1.608333', ''
2014, 1, 13, '18.779167', '32.2', '20.7', '1.429167', ''
2014, 1, 14, '18.433333', '33.5', '23.1', '1.6375', ''
2014, 1, 15, '17.866667', '33.4', '23.4', '1.854167', ''
2014, 1, 16, '16.233333', '35', '21.7', '1.7375', ''
2014, 1, 17, '17.166667', '34.8', '22.9', '1.475', ''
2014, 1, 18, '17.2125', '35.8', '23.1', '1.208333', ''
2014, 1, 19, '21.254167', '31.5', '21.7', '1.166667', ''
2014, 1, 20, '20.558333', '31.4', '21.8', '1.433333', ''
2014, 1, 21, '19.2625', '31.7', '21.8', '1.320833', ''
2014, 1, 22, '18.325', '31.3', '20.8', '.995833', ''
2014, 1, 23, '15.429167', '34.1', '19.7', '1.3875', ''
2014, 1, 24, '17.429167', '35.1', '21', '1.2', ''
2014, 1, 25, '15.920833', '33.9', '21.6', '1.8625', ''
2014, 1, 26, '15.779167', '34', '21.7', '1.766667', ''
2014, 1, 27, '17.7125', '34.6', '22', '2.216667', ''
2014, 1, 28, '15.833333', '33', '19.6', '2.216667', ''
2014, 1, 29, '14.958333', '34.8', '21.4', '2.329167', ''
2014, 1, 30, '16.5', '33.9', '22.3', '2.0125', ''
2014, 1, 31, '18.970833', '31.4', '20.7', '1.5625', ''
2014, 2, 1, '17.8', '32.2', '21.7', '1.620833', ''
2014, 2, 2, '17.125', '33.9', '22.3', '2.079167', ''
2014, 2, 3, '17.3125', '33.1', '23.8', '1.9875', ''
2014, 2, 4, '19.345833', '32', '21.7', '1.620833', ''
2014, 2, 5, '18.129167', '32.9', '23.5', '1.575', ''
2014, 2, 6, '16.416667', '33.6', '21.2', '1.720833', ''
2014, 2, 7, '19.204167', '33.4', '22.9', '1.629167', ''
2014, 2, 8, '18.9', '34.4', '22', '1.416667', ''
2014, 2, 9, '19.783333', '31.5', '20.9', '1.383333', ''
2014, 2, 10, '19.808333', '32.7', '21.8', '1.541667', ''
2014, 2, 11, '20.533333', '32.3', '22.3', '1.441667', ''
2014, 2, 12, '19.7125', '31.7', '21.2', '1.6125', ''
2014, 2, 13, '18.5125', '33.2', '21.3', '1.275', ''
2014, 2, 14, '20.55', '29.6', '21.7', '1.104167', ''
2014, 2, 15, '20.291667', '30.7', '23.1', '1.2125', ''
2014, 2, 16, '20.495833', '29.9', '22.4', '1.041667', ''
2014, 2, 17, '20.1875', '25.7', '20.4', '1.004167', ''
2014, 2, 18, '20.058333', '31.2', '20.3', '1.15', ''
2014, 2, 19, '20.5625', '29.6', '21.6', '1.241667', ''
2014, 2, 20, '20.5125', '28.2', '22.3', '.958333', ''
2014, 2, 21, '19.783333', '29.2', '22.8', '1.308333', ''
2014, 2, 22, '18.4125', '30.9', '20.8', '1.766667', ''
2014, 2, 23, '19.2875', '31.7', '22.4', '1.433333', ''
2014, 2, 24, '19.245833', '32.5', '20.7', '1.3', ''
2014, 2, 25, '18.320833', '33.3', '20.5', '1.341667', ''
2014, 2, 26, '17.858333', '32.7', '21.7', '1.625', ''
2014, 2, 27, '20.641667', '29.9', '20.1', '1.095833', ''
2014, 2, 28, '19.6375', '29.3', '22.2', '.858333', ''
2014, 3, 1, '20.070833', '30.8', '21', '.9125', ''
2014, 3, 2, '20.195833', '31.2', '21.7', '1.004167', ''
2014, 3, 3, '20.858333', '31.3', '21.5', '1.058333', ''
2014, 3, 4, '21.329167', '30.7', '20.7', '1.041667', ''
2014, 3, 5, '20.920833', '32.8', '22.3', '1.3375', ''
2014, 3, 6, '19.345833', '28.6', '22.6', '1.454167', ''
2014, 3, 7, '20.3125', '27.2', '20.8', '1.2375', ''
2014, 3, 8, '20.0875', '30.6', '20', '1.041667', ''
2014, 3, 9, '20.504167', '30.1', '21.6', '.929167', ''
2014, 3, 10, '20.654167', '29.9', '21.1', '1.029167', ''
2014, 3, 11, '19.8', '31.4', '21', '1.575', ''
2014, 3, 12, '19.625', '31.7', '20.9', '1.2', ''
2014, 3, 13, '18.991667', '30.6', '21.4', '1.55', ''
2014, 3, 14, '19.370833', '31.3', '20', '1.6125', ''
2014, 3, 15, '20.670833', '31', '21.9', '.954167', ''
2014, 3, 16, '20.35', '31.6', '21.5', '1.4125', ''
2014, 3, 17, '21.329167', '31.8', '22.5', '1.3', ''
2014, 3, 18, '21.375', '31.9', '21.8', '1.095833', ''
2014, 3, 19, '21.391667', '29.3', '21.3', '1.3125', ''
2014, 3, 20, '21.408333', '31', '22', '1.291667', ''
2014, 3, 21, '21.7375', '31.7', '22.5', '1.0875', ''
2014, 3, 22, '21.3875', '33', '22.5', '1.2625', ''
2014, 3, 23, '20.9625', '32', '21.9', '1.3125', ''
2014, 3, 24, '20.5', '32.8', '21.2', '.9875', ''
2014, 3, 25, '18.9125', '33.5', '19.9', '1.325', ''
2014, 3, 26, '20.283333', '32', '21.9', '1.095833', ''
2014, 3, 27, '20.7', '30.4', '20.8', '.979167', ''
2014, 3, 28, '20.329167', '29.9', '20.9', '1.0625', ''
2014, 3, 29, '21.133333', '28.1', '21.5', '1.0625', ''
2014, 3, 30, '21.833333', '31.3', '22', '1.045833', ''
2014, 3, 31, '20.241667', '30.7', '20.3', '1.470833', ''
2014, 4, 1, '20.679167', '31.3', '21', '1.166667', ''
2014, 4, 2, '19.716667', '30.7', '22', '1.175', ''
2014, 4, 3, '20.3375', '31.7', '20', '.9125', ''
2014, 4, 4, '21.2625', '28.2', '20.8', '.875', ''
2014, 4, 5, '21.191667', '30.5', '20.8', '1.083333', ''
2014, 4, 6, '21.320833', '30.4', '21.8', '1.1625', ''
2014, 4, 7, '20.204167', '30.4', '19.9', '1.3375', ''
2014, 4, 8, '20.195833', '30.2', '20.4', '.8375', ''
2014, 4, 9, '20.895833', '30.8', '21.6', '1.016667', ''
2014, 4, 10, '21.320833', '30', '22.1', '1.095833', ''
2014, 4, 11, '21.433333', '30.3', '21.7', '1.079167', ''
2014, 4, 12, '21.133333', '30.8', '21.8', '1.129167', ''
2014, 4, 13, '20.195833', '30.8', '23.4', '1.3875', ''
2014, 4, 14, '20.541667', '31.4', '20.4', '1.004167', ''
2014, 4, 15, '20.258333', '30.8', '20.8', '1.366667', ''
2014, 4, 16, '20.145833', '31.2', '20.8', '1.258333', ''
2014, 4, 17, '20.254167', '31.2', '22', '1.4125', ''
2014, 4, 18, '21.041667', '30.3', '21.2', '.945833', ''
2014, 4, 19, '21.479167', '31.5', '21.6', '1.079167', ''
2014, 4, 20, '20.958333', '32', '21', '1.066667', ''
2014, 4, 21, '20.825', '31', '21.8', '1.1625', ''
2014, 4, 22, '21.445833', '29.7', '21.6', '.9625', ''
2014, 4, 23, '21.4125', '30.4', '21.6', '1.208333', ''
2014, 4, 24, '21.275', '31.6', '21.2', '1.166667', ''
2014, 4, 25, '21.104167', '30.9', '20.7', '1.208333', ''
2014, 4, 26, '20.6625', '31', '20.8', '.883333', ''
2014, 4, 27, '21.254167', '30.8', '22', '.95', ''
2014, 4, 28, '19.641667', '29.1', '23.1', '1.9625', ''
2014, 4, 29, '17.9875', '29.6', '22.2', '2.158333', ''
2014, 4, 30, '18.879167', '27.3', '22.4', '2.7125', ''
2014, 5, 1, '19.558333', '28.9', '21.2', '2.045833', ''
2014, 5, 2, '20.4625', '30.1', '20.4', '1.5625', ''
2014, 5, 3, '20.083333', '30.2', '20.3', '1.6', ''
2014, 5, 4, '19.770833', '30', '21.2', '1.775', ''
2014, 5, 5, '19.475', '28', '20.8', '1.775', ''
2014, 5, 6, '19.166667', '29.9', '21.6', '1.504167', ''
2014, 5, 7, '19.654167', '31', '20.1', '1.441667', ''
2014, 5, 8, '18.508333', '30.3', '19.4', '1.283333', ''
2014, 5, 9, '19.258333', '31.5', '19.3', '1.120833', ''
2014, 5, 10, '19.933333', '31.9', '19.2', '.895833', ''
2014, 5, 11, '19.795833', '30.6', '21.1', '1.316667', ''
2014, 5, 12, '18.108333', '27.9', '22', '2.658333', ''
2014, 5, 13, '17.583333', '28.7', '20.8', '2.15', ''
2014, 5, 14, '18.270833', '28.1', '20.5', '1.970833', ''
2014, 5, 15, '20.841667', '29.5', '21.5', '1.491667', ''
2014, 5, 16, '20.6625', '31', '22.2', '1.008333', ''
2014, 5, 17, '19.683333', '31.6', '20.5', '1.125', ''
2014, 5, 18, '18.066667', '31.1', '21.9', '2.270833', ''
2014, 5, 19, '18.320833', '30.3', '20.9', '1.7875', ''
2014, 5, 20, '17.7875', '30.8', '20.6', '1.979167', ''
2014, 5, 21, '18.1625', '31.6', '21.1', '1.629167', ''
2014, 5, 22, '20.395833', '30.8', '22.4', '1.1625', ''
2014, 5, 23, '20.016667', '31.6', '21.6', '1.4', ''
2014, 5, 24, '19.2375', '33.3', '21.3', '1.0375', ''
2014, 5, 25, '17.6375', '31.9', '19.2', '1.033333', ''
2014, 5, 26, '15.895833', '31.5', '17.5', '1.2875', ''
2014, 5, 27, '15.666667', '32.7', '16.2', '1.254167', ''
2014, 5, 28, '18.295833', '31.4', '17.4', '.95', ''
2014, 5, 29, '20.770833', '27.9', '21.8', '1.0875', ''
2014, 5, 30, '18.708333', '29.9', '20.5', '1.545833', ''
2014, 5, 31, '16.920833', '29.4', '20.2', '1.8', ''
2014, 6, 1, '16.995833', '29.8', '18.3', '1.8375', ''
2014, 6, 2, '17.516667', '30.9', '18.1', '1.454167', ''
2014, 6, 3, '18.108333', '32.1', '18', '1.079167', ''
2014, 6, 4, '16.891667', '31.7', '18.1', '1.354167', ''
2014, 6, 5, '16.325', '31.2', '18.8', '1.545833', ''
2014, 6, 6, '17.075', '31.6', '18.4', '1.7625', ''
2014, 6, 7, '17.366667', '30.8', '19.5', '1.879167', ''
2014, 6, 8, '16.9875', '31.4', '21.4', '1.645833', ''
2014, 6, 9, '16.8', '31.3', '19.8', '1.929167', ''
2014, 6, 10, '18.1375', '30.6', '20.4', '2.625', ''
2014, 6, 11, '15.795833', '29.9', '20.5', '2.716667', ''
2014, 6, 12, '16.483333', '30.1', '20.3', '2.479167', ''
2014, 6, 13, '18.508333', '29', '19.6', '1.920833', ''
2014, 6, 14, '18.0875', '30.4', '19.1', '1.458333', ''
2014, 6, 15, '16.945833', '31.5', '20.1', '1.941667', ''
2014, 6, 16, '15.391667', '31.6', '20.9', '2.216667', ''
2014, 6, 17, '17.175', '31.4', '20', '2.179167', ''
2014, 6, 18, '18.629167', '30.2', '22.1', '2.070833', ''
